,上机数控,603185,专用设备,3,6,9
,水井坊,600779,饮料制造,43,24,67
,诺力股份,603611,通用设备,36,33,69
,春风动力,603129,运输设备,23,17,40
,中体产业,600158,房地产业,37,40,77
,华鼎股份,601113,化学纤维,37,39,76
,中国海防,600764,电子设备,46,34,80
,浙数文化,600633,互联网,24,27,51
,宜宾纸业,600793,纸制品,29,23,52
,贵广网络,600996,信号传输,18,22,40
,维维股份,600300,饮料制造,28,30,58
,今世缘,603369,饮料制造,37,26,63
,三维股份,603033,橡胶塑料,18,16,34
,凤凰传媒,601928,文体传媒,21,23,44
,惠泉啤酒,600573,饮料制造,31,30,61
,同济科技,600846,土木工程,40,39,79
,亚盛集团,600108,农业,22,29,51
,海航创新,600555,房地产业,28,35,63
,海澜之家,600398,纺织服装,13,17,30
,熊猫金控,600599,其他金融,35,42,77
,先达股份,603086,化学制品,16,14,30
,华纺股份,600448,纺织业,31,29,60
,梦百合,603313,家具制造,20,19,39
,长园集团,600525,电子设备,28,32,60
,上海梅林,600073,食品加工,19,20,39
,巨化股份,600160,化学制品,34,30,64
,洪都航空,600316,运输设备,32,37,69
,京能置业,600791,房地产业,37,36,73
,永安行,603776,专业技术,21,25,46
,ST罗顿,600209,建筑装饰,39,41,80
,中科曙光,603019,电子设备,46,40,86
,南京证券,601990,金融服务,18,14,32
,华培动力,603121,汽车制造,14,13,27
,亨通光电,600487,电气机械,37,26,63
,航天晨光,600501,汽车制造,38,41,79
,大元泵业,603757,通用设备,14,15,29
,XD大众公,600635,燃气供应,30,35,65
,禾望电气,603063,电气机械,15,20,35
,玲珑轮胎,601966,橡胶塑料,16,14,30
,人民网,603000,互联网,34,39,73
,时代出版,600551,文体传媒,21,27,48
,保变电气,600550,电气机械,30,35,65
,ST康美,600518,医药制造,25,30,55
,航天长峰,600855,专用设备,35,39,74
,剑桥科技,603083,电子设备,24,20,44
,国茂股份,603915,通用设备,1,4,5
,沧州大化,600230,化学制品,57,50,107
,龙头股份,600630,纺织业,36,39,75
,龙元建设,600491,土木工程,34,35,69
,福达合金,603045,电气机械,19,18,37
,新安股份,600596,化学制品,38,34,72
,冠农股份,600251,食品加工,25,28,53
,强生控股,600662,道路运输,31,37,68
,风神股份,600469,橡胶塑料,25,29,54
,日月股份,603218,通用设备,19,22,41
,国泰集团,603977,化学制品,23,22,45
,香梨股份,600506,农业,40,37,77
,法拉电子,600563,电子设备,30,24,54
,金能科技,603113,燃料加工,16,19,35
,莎普爱思,603168,医药制造,31,38,69
,龙马环卫,603686,专用设备,27,32,59
,海南橡胶,601118,农业,24,26,50
,滨化股份,601678,化学制品,31,31,62
,傲农生物,603363,食品加工,29,25,54
,美克家居,600337,零售业,27,27,54
,风范股份,601700,金属制品,33,36,69
,西安银行,600928,金融服务,6,6,12
,金牛化工,600722,化学制品,35,34,69
,德新交运,603032,道路运输,21,12,33
,上海贝岭,600171,电子设备,40,37,77
,中衡设计,603017,专业技术,30,33,63
,江化微,603078,化学制品,26,23,49
,贝通信,603220,软件服务,12,9,21
,金钼股份,601958,金属采选,22,22,44
,君禾股份,603617,通用设备,22,18,40
,睿能科技,603933,电子设备,20,21,41
,新五丰,600975,畜牧业,44,40,84
,航天通信,600677,批发业,40,43,83
,正川股份,603976,医药制造,21,19,40
,大恒科技,600288,电子设备,41,40,81
,朗迪集团,603726,橡胶塑料,23,21,44
,长城军工,601606,其他制造,19,14,33
,华贸物流,603128,装卸搬运,36,37,73
,开滦股份,600997,燃料加工,20,21,41
,中昌数据,600242,互联网,41,38,79
,驰宏锌锗,600497,金属采选,25,27,52
,恒润股份,603985,金属制品,13,17,30
,红塔证券,601236,金融服务,12,2,14
,永冠新材,603681,化学制品,12,9,21
,五矿发展,600058,批发业,24,28,52
,中国动力,600482,运输设备,22,18,40
,国美通讯,600898,电子设备,36,34,70
,中航高科,600862,运输设备,37,36,73
,辅仁药业,600781,医药制造,33,37,70
,电魂网络,603258,互联网,21,24,45
,金桥信息,603918,软件服务,45,40,85
,龙溪股份,600592,通用设备,47,36,83
,*ST信通,600289,软件服务,38,42,80
,蔚蓝生物,603739,食品加工,15,11,26
,康德莱,603987,专用设备,20,21,41
,上海三毛,600689,纺织业,35,35,70
,上海临港,600848,房地产业,33,24,57
,凤凰光学,600071,仪器仪表,35,34,69
,振江股份,603507,电气机械,14,17,31
,长江通信,600345,电子设备,41,34,75
,迪生力,603335,汽车制造,24,24,48
,大唐电信,600198,电子设备,48,48,96
,泰晶科技,603738,其他制造,31,29,60
,阿科力,603722,化学制品,30,24,54
,银鸽投资,600069,纸制品,30,31,61
,ST慧球,600556,软件服务,44,38,82
,*ST鹏起,600614,废品利用,40,51,91
,新化股份,603867,化学制品,2,4,6
,华胜天成,600410,软件服务,36,36,72
,*ST信威,600485,电子设备,23,38,61
,天津松江,600225,房地产业,39,42,81
,恒为科技,603496,电子设备,24,18,42
,ST中新,603996,电子设备,34,39,73
,美尔雅,600107,纺织服装,35,36,71
,哈空调,600202,电气机械,34,33,67
,太龙药业,600222,医药制造,32,33,65
,松炀资源,603863,纸制品,1,5,6
,南京熊猫,600775,电子设备,38,39,77
,海信电器,600060,电子设备,27,29,56
,东方通信,600776,电子设备,53,45,98
,联美控股,600167,电热供应,23,18,41
,翔港科技,603499,印刷,27,22,49
,片仔癀,600436,医药制造,31,18,49
,福蓉科技,603327,电子设备,11,5,16
,西部资源,600139,汽车制造,33,42,75
,中国卫通,601698,信号传输,9,4,13
,安琪酵母,600298,食品加工,27,14,41
,安正时尚,603839,纺织服装,16,18,34
,好太太,603848,金属制品,20,16,36
,N青鸟,002960,电子设备,4,3,7
,聚力文化,002247,互联网,38,40,78
,沙钢股份,002075,黑色金属,29,27,56
,崇达技术,002815,电子设备,24,21,45
,传艺科技,002866,电子设备,17,16,33
,漫步者,002351,电子设备,52,43,95
,华阳国际,002949,专业技术,11,9,20
,英飞拓,002528,电子设备,34,37,71
,德赛电池,000049,电气机械,32,29,61
,阳光股份,000608,房地产业,29,24,53
,兆新股份,002256,化学制品,54,51,105
,中恒电气,002364,电气机械,36,38,74
,露笑科技,002617,电气机械,36,34,70
,中钢天源,002057,化学制品,31,32,63
,兄弟科技,002562,医药制造,44,41,85
,庄园牧场,002910,食品加工,18,19,37
,深圳华强,000062,批发业,35,38,73
,*ST华信,002018,批发业,21,45,66
,视觉中国,000681,文体传媒,40,41,81
,*ST斯太,000760,汽车制造,39,52,91
,*ST欧浦,002711,仓储业,43,51,94
,广州浪奇,000523,化学制品,35,34,69
,南兴股份,002757,专用设备,39,35,74
,福建金森,002679,林业,53,43,96
,明牌珠宝,002574,其他制造,17,21,38
,洁美科技,002859,电子设备,18,11,29
,粤桂股份,000833,综合,27,29,56
,鸿博股份,002229,印刷,54,52,106
,天际股份,002759,电气机械,41,35,76
,杭氧股份,002430,专用设备,40,33,73
,*ST中捷,002021,专用设备,29,35,64
,长航凤凰,000520,水上运输,15,26,41
,中顺洁柔,002511,纸制品,30,18,48
,东山精密,002384,电子设备,34,25,59
,美格智能,002881,电子设备,33,23,56
,普路通,002769,商务服务,44,43,87
,联化科技,002250,化学制品,21,19,40
,千方科技,002373,软件服务,33,34,67
,云海金属,002182,有色金属,46,39,85
,茂硕电源,002660,电子设备,44,45,89
,搜于特,002503,纺织服装,25,33,58
,捷顺科技,002609,软件服务,41,38,79
,双塔食品,002481,食品加工,30,30,60
,*ST南糖,000911,食品加工,35,37,72
,雪莱特,002076,电气机械,30,39,69
,仙琚制药,002332,医药制造,37,29,66
,金一文化,002721,其他制造,30,33,63
,盛达矿业,000603,金属采选,39,36,75
,*ST步森,002569,纺织服装,31,31,62
,盐津铺子,002847,食品加工,34,27,61
,海印股份,000861,商务服务,18,27,45
,跃岭股份,002725,汽车制造,42,44,86
,辉丰股份,002496,化学制品,36,41,77
,长江润发,002435,医药制造,24,25,49
,超华科技,002288,电子设备,41,42,83
,国际医学,000516,卫生,30,29,59
,金安国纪,002636,电子设备,42,36,78
,日丰股份,002953,电气机械,8,6,14
,柘中股份,002346,电气机械,40,39,79
,集泰股份,002909,化学制品,25,20,45
,大族激光,002008,专用设备,37,27,64
,哈工智能,000584,专用设备,37,37,74
,民和股份,002234,畜牧业,60,46,106
,华明装备,002270,电气机械,37,37,74
,思美传媒,002712,商务服务,29,34,63
,中京电子,002579,电子设备,40,32,72
,台海核电,002366,专用设备,30,37,67
,安泰科技,000969,金属制品,30,32,62
,上海莱士,002252,医药制造,14,18,32
,奥士康,002913,电子设备,15,13,28
,道道全,002852,食品加工,15,21,36
,国药一致,000028,批发业,21,20,41
,顺鑫农业,000860,饮料制造,32,20,52
,顺丰控股,002352,邮政业,45,33,78
,国城矿业,000688,金属采选,24,18,42
,环球印务,002799,纸制品,35,27,62
,山大华特,000915,医药制造,40,37,77
,燕塘乳业,002732,食品加工,31,30,61
,新和成,002001,医药制造,31,23,54
,威尔泰,002058,仪器仪表,46,40,86
,ST围海,002586,土木工程,22,25,47
,*ST安凯,000868,汽车制造,46,42,88
,金达威,002626,食品加工,37,32,69
,奥美医疗,002950,专用设备,10,8,18
,*ST凯瑞,002072,互联网,40,45,85
,康强电子,002119,电子设备,47,39,86
,中交地产,000736,房地产业,42,40,82
,奥马电器,002668,电气机械,45,41,86
,益生股份,002458,畜牧业,59,43,102
,同洲电子,002052,电子设备,29,37,66
,涪陵榨菜,002507,食品加工,34,22,56
,兴业矿业,000426,金属采选,31,34,65
,杭锅股份,002534,通用设备,31,33,64
,华菱钢铁,000932,黑色金属,33,28,61
,万邦德,002082,有色金属,30,27,57
,华兰生物,002007,医药制造,22,16,38
,思源电气,002028,电气机械,30,26,56
,深纺织A,000045,电子设备,38,35,73
,超声电子,000823,电子设备,33,28,61
,司尔特,002538,化学制品,24,29,53
,分众传媒,002027,商务服务,41,36,77
,好利来,002729,电子设备,48,38,86
,潮宏基,002345,其他制造,14,21,35
,天神娱乐,002354,互联网,27,42,69
,惠博普,002554,开采辅助,34,38,72
,润都股份,002923,医药制造,16,15,31
,千红制药,002550,医药制造,24,25,49
,孚日股份,002083,纺织业,22,18,40
,丰原药业,000153,医药制造,25,27,52
,焦点科技,002315,互联网,35,39,74
,辉隆股份,002556,零售业,35,36,71
,胜利精密,002426,电子设备,33,39,72
,亚世光电,002952,电子设备,9,9,18
,浙江众成,002522,橡胶塑料,40,42,82
,浩物股份,000757,通用设备,37,35,72
,松芝股份,002454,汽车制造,25,33,58
,苏泊尔,002032,金属制品,30,15,45
,桂发祥,002820,食品加工,19,21,40
,万里石,002785,非金属,42,29,71
,*ST尤夫,002427,化学纤维,47,42,89
,世纪星源,000005,生态环境,36,38,74
,三七互娱,002555,互联网,39,33,72
,奥特迅,002227,电气机械,35,42,77
,长春高新,000661,医药制造,37,21,58
,*ST东网,002175,互联网,47,56,103
,天顺股份,002800,道路运输,38,31,69
,丹邦科技,002618,电子设备,52,48,100
,双象股份,002395,橡胶塑料,45,35,80
,浙江永强,002489,家具制造,33,31,64
,平安银行,000001,金融服务,16,13,29
,天桥起重,002523,通用设备,28,26,54
,*ST印纪,002143,商务服务,38,59,97
,贵州轮胎,000589,橡胶塑料,26,24,50
,银星能源,000862,电热供应,28,32,60
,奥赛康,002755,医药制造,55,46,101
,华孚时尚,002042,纺织业,32,26,58
,大立科技,002214,电子设备,30,29,59
,奥瑞金,002701,金属制品,17,20,37
,永高股份,002641,橡胶塑料,23,22,45
,*ST神城,000018,建筑装饰,44,62,106
,钱江摩托,000913,运输设备,42,34,76
,榕基软件,002474,软件服务,35,33,68
,盈趣科技,002925,电子设备,21,18,39
,顺钠股份,000533,电气机械,35,38,73
,*ST荣联,002642,软件服务,42,50,92
,高新发展,000628,房屋建筑,36,34,70
,凯莱英,002821,医药制造,28,14,42
,科华恒盛,002335,电气机械,43,41,84
,深南电路,002916,电子设备,29,13,42
,登海种业,002041,农业,29,30,59
,御银股份,002177,专用设备,37,41,78
,辉煌科技,002296,电子设备,32,33,65
,百润股份,002568,饮料制造,39,40,79
,金时科技,002951,印刷,9,7,16
,宝馨科技,002514,金属制品,27,26,53
,中装建设,002822,建筑装饰,20,21,41
,宏达新材,002211,化学制品,35,33,68
,新界泵业,002532,通用设备,25,23,48
,恒逸石化,000703,化学纤维,39,31,70
,中公教育,002607,教育,44,34,78
,纳思达,002180,电子设备,41,31,72
,恒大高新,002591,化学制品,37,35,72
,爱仕达,002403,金属制品,29,26,55
,*ST毅昌,002420,橡胶塑料,35,36,71
,新洋丰,000902,化学制品,25,23,48
,延华智能,002178,专业技术,41,43,84
,*ST康达,000048,食品加工,36,29,65
,梦洁股份,002397,纺织业,33,28,61
,*ST中绒,000982,纺织业,25,32,57
,海亮股份,002203,有色金属,16,13,29
,*ST天马,002122,通用设备,36,42,78
,德展健康,000813,医药制造,24,24,48
,正虹科技,000702,食品加工,39,36,75
,太钢不锈,000825,黑色金属,23,20,43
,沈阳化工,000698,燃料加工,24,25,49
,良信电器,002706,电气机械,31,28,59
,兴森科技,002436,电子设备,22,26,48
,美盈森,002303,纸制品,29,31,60
,*ST高升,000971,软件服务,49,51,100
,捷荣技术,002855,电子设备,21,17,38
,华东数控,002248,通用设备,29,29,58
,杰瑞股份,002353,专用设备,28,25,53
,*ST索菱,002766,电子设备,45,45,90
,铁岭新城,000809,公共设施,23,29,52
,华联控股,000036,房地产业,30,26,56
,*ST凡谷,002194,电子设备,51,45,96
,星期六,002291,纺织服装,50,39,89
,金陵药业,000919,医药制造,20,22,42
,凯中精密,002823,电气机械,23,24,47
,翔鹭钨业,002842,有色金属,28,26,54
,勤上股份,002638,电气机械,29,30,59
,中航光电,002179,电子设备,31,23,54
,深天地A,000023,非金属,31,34,65
,爱迪尔,002740,纺织服装,29,33,62
,洪涛股份,002325,建筑装饰,23,29,52
,弘高创意,002504,建筑装饰,44,50,94
,恒邦股份,002237,有色金属,32,30,62
,广济药业,000952,医药制造,37,35,72
,华源控股,002787,金属制品,30,30,60
,众合科技,000925,专用设备,31,33,64
,萃华珠宝,002731,其他制造,32,37,69
,普利特,002324,橡胶塑料,25,23,48
,*ST美丽,000010,土木工程,32,36,68
,光洋股份,002708,汽车制造,43,46,89
,比亚迪,002594,汽车制造,27,28,55
,信隆健康,002105,运输设备,38,37,75
,兴蓉环境,000598,水供应,15,17,32
,*ST地矿,000409,综合,42,42,84
,和科达,002816,通用设备,27,21,48
,葵花药业,002737,医药制造,26,26,52
,亿帆医药,002019,医药制造,41,34,75
,坚朗五金,002791,金属制品,29,25,54
,乔治白,002687,纺织服装,36,36,72
,蓝帆医疗,002382,专用设备,32,30,62
,ST准油,002207,开采辅助,24,31,55
,三特索道,002159,公共设施,25,29,54
,海普瑞,002399,医药制造,22,19,41
,众生药业,002317,医药制造,21,17,38
,华通医药,002758,批发业,45,42,87
,中集集团,000039,金属制品,21,23,44
,汉森制药,002412,医药制造,25,23,48
,国农科技,000004,医药制造,43,34,77
,建艺集团,002789,建筑装饰,21,20,41
,宁波银行,002142,金融服务,23,14,37
,华东医药,000963,零售业,19,17,36
,ST天润,002113,互联网,52,45,97
,宝鹰股份,002047,建筑装饰,23,25,48
,*ST大洲,000571,综合,36,36,72
,城发环境,000885,道路运输,42,37,79
,岭南股份,002717,生态环境,37,37,74
,ST新光,002147,房地产业,19,27,46
,ST中南,002445,文体传媒,20,18,38
,青龙管业,002457,非金属,38,36,74
,广东鸿图,002101,汽车制造,28,29,57
,鼎龙文化,002502,文体传媒,28,34,62
,*ST德豪,002005,电气机械,27,36,63
,ST冠福,002102,医药制造,30,30,60
,英威腾,002334,电气机械,32,36,68
,日上集团,002593,汽车制造,36,36,72
,鲁阳节能,002088,非金属,32,26,58
,粤高速A,000429,道路运输,18,11,29
,东华能源,002221,批发业,31,31,62
,中利集团,002309,电气机械,19,26,45
,旷达科技,002516,纺织业,30,33,63
,海王生物,000078,零售业,33,32,65
,模塑科技,000700,汽车制造,21,26,47
,西部创业,000557,铁路运输,27,28,55
,精功科技,002006,专用设备,26,30,56
,深华发A,000020,电子设备,44,41,85
,长高集团,002452,电气机械,27,32,59
,吉电股份,000875,电热供应,28,31,59
,拓日新能,002218,电气机械,32,33,65
,长缆科技,002879,电气机械,22,20,42
,龙洲股份,002682,道路运输,39,37,76
,西安饮食,000721,餐饮业,36,38,74
,南国置业,002305,房地产业,30,36,66
,佛慈制药,002644,医药制造,27,28,55
,万丰奥威,002085,汽车制造,31,30,61
,中环股份,002129,电气机械,39,32,71
,皖能电力,000543,电热供应,14,15,29
,ST天宝,002220,食品加工,35,42,77
,浙富控股,002266,电气机械,21,24,45
,雅克科技,002409,化学制品,31,21,52
,森马服饰,002563,纺织服装,25,24,49
,华软科技,002453,软件服务,29,29,58
,东音股份,002793,通用设备,38,28,66
,山东矿机,002526,专用设备,34,35,69
,广博股份,002103,商务服务,34,39,73
,快意电梯,002774,通用设备,16,16,32
,科伦药业,002422,医药制造,26,23,49
,和胜股份,002824,有色金属,29,29,58
,豪迈科技,002595,专用设备,19,17,36
,以岭药业,002603,医药制造,24,24,48
,武汉中商,000785,零售业,37,32,69
,长安汽车,000625,汽车制造,15,22,37
,科力尔,002892,电气机械,26,22,48
,天津普林,002134,电子设备,47,40,87
,江苏神通,002438,通用设备,18,20,38
,全新好,000007,房地产业,29,23,52
,微光股份,002801,电气机械,25,19,44
,游族网络,002174,互联网,29,27,56
,宜昌交运,002627,道路运输,32,28,60
,海翔药业,002099,医药制造,31,25,56
,襄阳轴承,000678,通用设备,45,39,84
,瑞尔特,002790,橡胶塑料,24,27,51
,七匹狼,002029,纺织服装,22,25,47
,荣盛石化,002493,化学纤维,36,26,62
,嘉应制药,002198,医药制造,38,37,75
,国恩股份,002768,橡胶塑料,35,28,63
,光华科技,002741,化学制品,41,38,79
,三木集团,000632,批发业,40,35,75
,海南海药,000566,医药制造,26,27,53
,江海股份,002484,电子设备,34,32,66
,科达利,002850,金属制品,25,23,48
,炼石航空,000697,运输设备,26,28,54
,圣阳股份,002580,电气机械,33,35,68
,深振业A,000006,房地产业,28,29,57
,华铁股份,000976,运输设备,29,27,56
,华阳集团,002906,电子设备,19,22,41
,王子新材,002735,橡胶塑料,38,36,74
,特一药业,002728,医药制造,29,28,57
,科华生物,002022,医药制造,23,26,49
,富奥股份,000030,汽车制造,23,22,45
,江阴银行,002807,金融服务,18,21,39
,新宏泽,002836,印刷,33,28,61
,共达电声,002655,电子设备,39,36,75
,新华联,000620,房地产业,27,31,58
,东易日盛,002713,建筑装饰,34,40,74
,徐家汇,002561,零售业,20,23,43
,南洋股份,002212,电气机械,31,22,53
,渝开发,000514,房地产业,37,40,77
,欧菲光,002456,电子设备,44,33,77
,*ST西发,000752,饮料制造,35,39,74
,海利得,002206,化学纤维,25,22,47
,韶钢松山,000717,黑色金属,37,37,74
,维信诺,002387,电子设备,38,31,69
,联创电子,002036,电子设备,49,43,92
,巨人网络,002558,互联网,28,27,55
,新乡化纤,000949,化学纤维,29,26,55
,招商港口,001872,水上运输,5,4,9
,胜利股份,000407,燃气供应,26,31,57
,丰乐种业,000713,农业服务,32,32,64
,*ST宇顺,002289,电子设备,32,33,65
,巨力索具,002342,金属制品,29,33,62
,长城影视,002071,文体传媒,24,34,58
,ST东海洋,002086,渔业,29,25,54
,莱茵体育,000558,房地产业,39,40,79
,宁波华翔,002048,汽车制造,30,25,55
,景兴纸业,002067,纸制品,35,33,68
,平庄能源,000780,煤炭采选,24,28,52
,深圳机场,000089,航空运输,21,16,37
,绿康生化,002868,医药制造,12,15,27
,高乐股份,002348,文教用品,31,34,65
,仁东控股,002647,其他金融,28,19,47
,丽江旅游,002033,公共设施,20,22,42
,中原特钢,002423,其他金融,39,38,77
,贝肯能源,002828,开采辅助,27,27,54
,ST云网,002306,餐饮业,22,28,50
,楚江新材,002171,有色金属,43,40,83
,艾格拉斯,002619,互联网,34,40,74
,恒久科技,002808,通用设备,32,27,59
,中远海科,002401,软件服务,32,33,65
,兆驰股份,002429,电子设备,30,28,58
,顺利办,000606,互联网,40,39,79
,瑞和股份,002620,建筑装饰,43,41,84
,美好置业,000667,房地产业,22,22,44
,拓维信息,002261,软件服务,40,41,81
,北玻股份,002613,专用设备,30,32,62
,银泰资源,000975,金属采选,30,29,59
,河钢股份,000709,黑色金属,19,21,40
,盐田港,000088,道路运输,23,23,46
,宝塔实业,000595,通用设备,43,51,94
,航天彩虹,002389,电子设备,41,34,75
,江苏国信,002608,电热供应,15,18,33
,中泰化学,002092,化学制品,30,31,61
,中国天楹,000035,生态环境,20,20,40
,渤海股份,000605,水供应,46,47,93
,成都路桥,002628,土木工程,27,27,54
,*ST东凌,000893,食品加工,40,39,79
,云图控股,002539,化学制品,28,32,60
,飞亚达A,000026,零售业,36,32,68
,希努尔,002485,纺织服装,23,20,43
,黔源电力,002039,电热供应,17,16,33
,一汽轿车,000800,汽车制造,31,34,65
,绿景控股,000502,房地产业,22,25,47
,*ST集成,002190,专用设备,28,29,57
,桂林三金,002275,医药制造,17,18,35
,赛隆药业,002898,医药制造,19,17,36
,中光学,002189,电子设备,38,36,74
,新华制药,000756,医药制造,26,26,52
,南京公用,000421,燃气供应,20,22,42
,双成药业,002693,医药制造,31,37,68
,盈峰环境,000967,生态环境,33,31,64
,国信证券,002736,金融服务,22,25,47
,中通客车,000957,汽车制造,48,50,98
,富春环保,002479,电热供应,35,33,68
,苏宁易购,002024,零售业,24,23,47
,招商公路,001965,道路运输,4,7,11
,东方铁塔,002545,金属制品,22,21,43
,滨江集团,002244,房地产业,28,28,56
,洪汇新材,002802,化学制品,28,23,51
,威华股份,002240,木材加工,32,34,66
,粤电力A,000539,电热供应,14,16,30
,山东赫达,002810,化学制品,30,22,52
,华英农业,002321,畜牧业,37,32,69
,峨眉山A,000888,公共设施,24,26,50
,步步高,002251,零售业,31,32,63
,哈三联,002900,医药制造,14,18,32
,天润曲轴,002283,汽车制造,29,29,58
,今飞凯达,002863,汽车制造,22,21,43
,华峰氨纶,002064,化学纤维,24,22,46
,爱施德,002416,批发业,32,34,66
,赛象科技,002337,专用设备,34,40,74
,海南高速,000886,房地产业,36,32,68
,京山轻机,000821,专用设备,31,33,64
,信邦制药,002390,医药制造,29,34,63
,中原内配,002448,汽车制造,33,33,66
,仙坛股份,002746,畜牧业,55,45,100
,众信旅游,002707,商务服务,32,38,70
,塔牌集团,002233,非金属,28,25,53
,吉林敖东,000623,医药制造,16,18,34
,通富微电,002156,电子设备,42,36,78
,三力士,002224,橡胶塑料,30,35,65
,沪电股份,002463,电子设备,42,26,68
,视源股份,002841,电子设备,22,10,32
,康盛股份,002418,通用设备,36,38,74
,奥特佳,002239,汽车制造,20,26,46
,东方盛虹,000301,化学纤维,26,23,49
,星网锐捷,002396,电子设备,39,33,72
,富安娜,002327,纺织业,34,32,66
,湘潭电化,002125,化学制品,42,42,84
,森源电气,002358,电气机械,26,32,58
,贝瑞基因,000710,专业技术,57,43,100
,盘龙药业,002864,医药制造,20,18,38
,朗姿股份,002612,纺织服装,33,37,70
,金智科技,002090,电气机械,36,33,69
,广联达,002410,软件服务,30,22,52
,达实智能,002421,软件服务,32,36,68
,煌上煌,002695,食品加工,40,34,74
,嘉事堂,002462,批发业,25,29,54
,格林美,002340,废品利用,30,30,60
,华森制药,002907,医药制造,29,22,51
,恒基达鑫,002492,仓储业,42,43,85
,华邦健康,002004,化学制品,20,24,44
,宝新能源,000690,电热供应,27,24,51
,丽珠集团,000513,医药制造,32,26,58
,獐子岛,002069,渔业,20,29,49
,新乳业,002946,食品加工,11,7,18
,粤水电,002060,土木工程,25,24,49
,华媒控股,000607,文体传媒,39,43,82
,粤宏远A,000573,房地产业,34,35,69
,常宝股份,002478,金属制品,26,23,49
,利民股份,002734,化学制品,30,28,58
,神州数码,000034,批发业,37,26,63
,华润三九,000999,医药制造,19,15,34
,雪迪龙,002658,仪器仪表,33,35,68
,鹭燕医药,002788,批发业,20,25,45
,国元证券,000728,金融服务,23,29,52
,滨海能源,000695,印刷,30,34,64
,文科园林,002775,土木工程,27,30,57
,长鹰信质,002664,汽车制造,39,35,74
,汉缆股份,002498,电气机械,28,31,59
,比音勒芬,002832,纺织服装,15,11,26
,永新股份,002014,橡胶塑料,25,21,46
,联发股份,002394,纺织业,21,21,42
,粤传媒,002181,商务服务,33,39,72
,理工环科,002322,软件服务,37,35,72
,天音控股,000829,批发业,35,35,70
,中粮生化,000930,化学制品,33,33,66
,永兴特钢,002756,黑色金属,27,27,54
,本钢板材,000761,黑色金属,28,28,56
,重药控股,000950,批发业,29,27,56
,新兴铸管,000778,金属制品,23,22,45
,云内动力,000903,通用设备,17,19,36
,*ST天圣,002872,批发业,10,21,31
,佛山照明,000541,电气机械,24,26,50
,东南网架,002135,土木工程,33,29,62
,银河电子,002519,电子设备,35,40,75
,久远银海,002777,软件服务,38,27,65
,八菱科技,002592,汽车制造,39,38,77
,合力泰,002217,电子设备,27,24,51
,国创高新,002377,房地产业,31,36,67
,美锦能源,000723,燃料加工,42,34,76
,达安基因,002030,医药制造,28,32,60
,信立泰,002294,医药制造,21,20,41
,新华都,002264,零售业,40,41,81
,金宇车城,000803,电气机械,39,33,72
,伟星股份,002003,纺织服装,13,14,27
,积成电子,002339,电气机械,35,37,72
,新朋股份,002328,汽车制造,33,31,64
,奇信股份,002781,建筑装饰,25,24,49
,高鸿股份,000851,零售业,35,36,71
,红宝丽,002165,化学制品,21,23,44
,神州高铁,000008,运输设备,22,32,54
,燕京啤酒,000729,饮料制造,18,19,37
,安道麦A,000553,化学制品,22,22,44
,金圆股份,000546,生态环境,36,29,65
,冀中能源,000937,煤炭采选,23,25,48
,泰达股份,000652,批发业,31,35,66
,卫星石化,002648,化学制品,36,30,66
,尚荣医疗,002551,专用设备,29,37,66
,宏润建设,002062,土木工程,25,25,50
,合金投资,000633,电气机械,32,38,70
,南岭民爆,002096,化学制品,31,32,63
,数源科技,000909,房地产业,45,42,87
,厦门信达,000701,批发业,32,36,68
,浪潮信息,000977,电子设备,41,38,79
,海源复材,002529,通用设备,37,39,76
,*ST云投,002200,林业,35,37,72
,海思科,002653,医药制造,28,27,55
,美邦服饰,002269,纺织服装,25,29,54
,四川双马,000935,非金属,41,34,75
,豫能控股,001896,电热供应,27,33,60
,宏达高科,002144,纺织业,25,28,53
,龙泉股份,002671,非金属,21,27,48
,长虹美菱,000521,电气机械,23,26,49
,*ST津滨,000897,房地产业,27,36,63
,启迪环境,000826,生态环境,21,27,48
,顾地科技,002694,橡胶塑料,38,39,77
,恒宝股份,002104,电子设备,37,38,75
,永和智控,002795,通用设备,38,35,73
,亚厦股份,002375,建筑装饰,19,26,45
,华控赛格,000068,电子设备,32,40,72
,兴民智通,002355,汽车制造,38,37,75
,宜华健康,000150,卫生,27,36,63
,黄山胶囊,002817,医药制造,22,20,42
,林州重机,002535,专用设备,19,27,46
,精华制药,002349,医药制造,28,35,63
,海宁皮城,002344,商务服务,20,28,48
,友阿股份,002277,零售业,25,29,54
,弘宇股份,002890,专用设备,18,15,33
,金融街,000402,房地产业,20,19,39
,浙江世宝,002703,汽车制造,32,40,72
,棕榈股份,002431,土木工程,33,39,72
,皇氏集团,002329,食品加工,33,40,73
,山东墨龙,002490,专用设备,30,33,63
,冀东装备,000856,专用设备,48,41,89
,西山煤电,000983,煤炭采选,22,24,46
,ST银河,000806,电气机械,26,33,59
,凯文教育,002659,教育,33,38,71
,湖北能源,000883,电热供应,16,18,34
,合兴包装,002228,纸制品,26,25,51
,广宇集团,002133,房地产业,28,30,58
,通产丽星,002243,橡胶塑料,48,46,94
,莱宝高科,002106,电子设备,19,19,38
,泰山石油,000554,批发业,28,28,56
,天虹股份,002419,零售业,31,28,59
,太阳能,000591,电热供应,33,36,69
,美盛文化,002699,文体传媒,34,40,74
,华夏航空,002928,航空运输,10,14,24
